SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
535789,IBUL HSG FIN,A ,Q,671.00,671.00,610.10,621.15,621.15,674.65,37526,2007713,1260343047.00,
536128,VKJINFRA    ,XT,Q,0.45,0.47,0.45,0.45,0.45,0.45,13,12253,5513.00,
536170,KUSHAL      ,T ,Q,17.45,17.45,17.45,17.45,17.45,18.35,20,4520,78874.00,
536264,TIGER LOGS  ,X ,Q,89.50,89.50,87.05,88.90,89.00,89.10,44,1735,153599.00,
536493,JKAGRI GEN  ,X ,Q,780.00,782.00,749.00,750.00,750.00,779.80,72,955,730263.00,
536507,FUTLIF FAS  ,A ,Q,446.65,451.60,444.45,450.00,445.00,444.75,51,67630,30431339.00,
536659,PVVINFRA    ,XT,Q,29.60,29.60,27.65,27.85,28.00,29.10,81,15264,428250.00,
536709,INDRENEW    ,X ,Q,20.50,20.50,18.50,20.00,20.00,18.30,10,384,7457.00,
536751,FIVEXTRADE  ,X ,Q,0.49,0.49,0.49,0.49,0.49,0.47,1,500,245.00,
536773,JIN POLY INV,T ,Q,30.05,30.05,30.05,30.05,30.05,29.95,1,100,3005.00,
536960,M100        ,B ,Q,18.98,18.98,18.45,18.67,18.67,18.30,4,4620,85755.00,
536974,CAPTAIN POLY,X ,Q,25.00,25.75,24.75,24.75,24.75,25.40,40,21298,539989.00,
537007,ICICINIFTY  ,B ,Q,123.75,124.91,123.75,124.12,124.71,125.01,158,4189,519788.00,
537008,ICICINF100  ,B ,Q,127.93,127.93,127.12,127.12,127.12,128.26,3,1037,131860.00,
537069,ARNOLD HOLD ,X ,Q,7.61,7.65,7.45,7.45,7.45,7.60,13,6454,48969.00,
537092,MODEX INT   ,X ,Q,51.80,51.80,51.80,51.80,51.80,50.75,1,10,518.00,
537253,SUNIL HEALTH,X ,Q,29.70,31.85,29.50,29.55,29.50,32.40,6,432,12759.00,
537254,RCI IND     ,X ,Q,71.95,73.45,70.10,70.25,70.10,70.60,30,4474,317226.00,
537259,SUYOG TELE  ,X ,Q,465.00,475.00,457.00,475.00,475.00,480.00,10,151,69817.00,
537291,NATH BIOGEN ,B ,Q,431.90,436.70,421.00,429.60,431.00,425.00,93,1695,732510.00,
537292,AGRI TECH   ,B ,Q,53.05,53.90,51.00,53.60,53.60,54.45,25,886,46264.00,
537483,RELCNX100   ,B ,Q,123.24,123.24,123.24,123.24,123.24,122.63,1,5,616.00,
537524,VIAANINDUS  ,XT,Q,6.70,7.03,6.37,6.41,6.90,6.70,46,30483,198023.00,
537536,DENIS CHEM  ,X ,Q,57.00,57.00,56.00,56.00,56.00,56.10,6,172,9685.00,
537707,ETT LTD     ,X ,Q,22.65,22.65,22.65,22.65,22.65,21.60,1,5,113.00,
537708,KOTAKNIFTY  ,B ,Q,122.80,123.00,122.45,122.90,122.90,123.06,7,9,1105.00,
537750,KIRAN VYPAR ,X ,Q,100.00,100.00,97.40,99.00,99.00,96.50,3,71,6957.00,
537766,BCP LTD     ,B ,Q,44.35,45.10,43.20,43.50,43.50,44.55,1308,3852526,170057956.00,
537800,MANGALAM IND,XT,Q,0.42,0.42,0.42,0.42,0.42,0.44,4,453,190.00,
537820,VFL         ,B ,Q,0.62,0.68,0.62,0.68,0.68,0.65,3,1100,688.00,
537840,RAUNAQEPC   ,XT,Q,71.55,75.00,69.00,75.00,75.00,71.55,8,529,36642.00,
538019,OBI LTD     ,X ,Q,11.85,11.85,11.85,11.85,11.85,12.45,27,11166,132317.00,
538057,CPSE ETF    ,B ,Q,28.37,28.49,28.14,28.28,28.28,28.48,118,67769,1921286.00,
538081,HARIA APL   ,X ,Q,2.53,2.53,2.52,2.52,2.52,2.41,4,215,541.00,
538092,JOONKTOLLEE ,X ,Q,121.45,131.95,121.45,131.95,131.95,126.00,6,210,26055.00,
538119,RNB DENIMS  ,B ,Q,44.90,44.90,31.00,37.30,38.50,38.50,10,140,5055.00,
538128,WOMENS NEXT ,M ,Q,3.90,3.90,3.60,3.60,3.60,3.60,2,4000,15000.00,
538268,WONDERLA    ,B ,Q,298.00,298.00,294.00,294.55,294.55,295.15,10,173,50878.00,
538365,ADHUNIKIND  ,B ,Q,84.45,85.70,84.00,85.35,85.70,83.85,34,11444,968351.00,
538422,JACKSON     ,XT,Q,0.20,0.20,0.19,0.19,0.19,0.19,8,32964,6263.00,
538423,ALPS MOTOR  ,XT,Q,0.74,0.74,0.74,0.74,0.74,0.77,14,6409,4742.00,
538432,DIVINUS     ,XT,Q,23.40,23.40,23.40,23.40,23.40,23.25,12,5635,131859.00,
538433,CLASSIC     ,XT,Q,0.24,0.24,0.24,0.24,0.24,0.25,1,1,0.00,
538476,CTL         ,X ,Q,3.94,3.94,3.62,3.81,3.65,3.87,43,70565,265991.00,
538521,CROWNTOURS  ,X ,Q,23.25,23.35,23.25,23.35,23.35,21.10,6,12059,280577.00,
538539,JTAPARIA    ,X ,Q,0.26,0.26,0.26,0.26,0.26,0.25,3,635,165.00,
538556,ARMAN       ,X ,Q,58.90,58.90,58.90,58.90,58.90,62.00,2,830,48887.00,
538557,SAIBABA     ,X ,Q,12.25,12.25,12.25,12.25,12.25,12.85,9,468,5733.00,
538562,SKIPPER     ,B ,Q,58.00,60.00,57.00,59.35,59.50,58.10,173,7800,457380.00,
538564,JAMESWARREN ,X ,Q,101.00,101.00,92.45,98.00,98.00,101.00,103,2121,205817.00,
538565,VISTARAMAR  ,XT,Q,27.00,27.00,27.00,27.00,27.00,25.80,1,10,270.00,
538566,APOLLOTRI   ,X ,Q,177.00,177.50,172.00,172.40,172.00,176.85,84,13058,2259484.00,
538567,GULFOIL LUB ,B ,Q,895.40,900.25,893.95,900.25,900.25,895.40,15,181,162780.00,
538569,TRIVENI ENT ,X ,Q,77.00,77.00,76.50,76.70,76.70,77.60,27,15600,1195680.00,
538575,SOLISMAR    ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,4,5915,1123.00,
538596,QUANTBUILD  ,XT,Q,7.25,7.25,7.25,7.25,7.25,7.25,1,1,7.00,
538598,VISHAL      ,B ,Q,331.00,331.00,330.00,330.00,330.00,330.00,5,30010,9903310.00,
538607,TOYAMIND    ,X ,Q,5.75,5.85,5.21,5.35,5.35,5.56,473,1074129,6040625.00,
538610,UNISON      ,XT,Q,43.05,46.00,43.05,46.00,46.00,45.00,2,100,4378.00,
538634,VRL         ,X ,Q,37.00,37.00,37.00,37.00,37.00,36.00,2,10,370.00,
538635,SNOWMAN     ,B ,Q,33.65,34.25,33.65,34.05,34.20,34.10,97,17147,583831.00,
538653,EML         ,XT,Q,1.07,1.07,1.07,1.07,1.07,1.09,7,901,964.00,
538666,SHARDACROP  ,A ,Q,360.00,374.40,360.00,360.25,360.00,367.75,63,767,279801.00,
538685,SHEMAROO    ,B ,Q,365.00,365.00,354.45,356.00,356.00,358.00,13,125,44601.00,
538706,ULTRACAB    ,X ,Q,54.75,54.75,53.05,53.05,53.05,54.95,22,4030,216747.00,
538707,RCCL        ,X ,Q,21.05,21.05,21.05,21.05,21.05,20.55,3,50,1052.00,
538708,ETIL        ,X ,Q,7.90,7.90,7.88,7.88,7.88,7.54,2,10,78.00,
538713,ATISHAY     ,X ,Q,73.00,73.95,70.00,70.80,70.00,69.75,20,251,17957.00,
538730,PDSMFL      ,B ,Q,270.00,270.00,270.00,270.00,270.00,269.55,6,152,41040.00,
538742,PANACHE     ,X ,Q,32.00,32.00,32.00,32.00,32.00,32.00,8,3500,112000.00,
538765,JSHL        ,M ,Q,10.60,11.00,10.00,10.55,10.55,10.59,8,80000,837000.00,
538772,NIYOGIN     ,B ,Q,74.00,75.40,69.00,69.70,75.35,70.10,11,303,21124.00,
538778,AKASHDEEP   ,XT,Q,46.90,46.90,46.90,46.90,46.90,46.90,1,5,234.00,
538787,GBFL        ,X ,Q,0.78,0.78,0.78,0.78,0.78,0.75,1,100,78.00,
538788,GILADAFINS  ,X ,Q,14.00,14.00,14.00,14.00,14.00,14.10,1,30,420.00,
538795,SAPPL       ,X ,Q,200.05,207.00,200.05,204.65,207.00,207.50,7,93,18641.00,
538812,AANCHALISP  ,B ,Q,14.50,14.50,12.00,12.62,12.83,12.72,61,55941,720746.00,
538834,MEL         ,XT,Q,9.50,9.97,9.50,9.97,9.97,9.50,2,92,895.00,
538835,INTELLECT   ,A ,Q,264.25,266.95,263.45,265.75,265.75,265.15,433,15442,4087629.00,
538836,MONTECARLO  ,B ,Q,306.05,310.40,306.00,310.10,310.10,305.40,18,154,47618.00,
538837,JSTL        ,X ,Q,30.00,30.00,25.20,27.70,27.65,27.10,16,2297,60214.00,
538838,ICL         ,XT,Q,6.08,6.08,6.08,6.08,6.08,6.20,7,6050,36784.00,
538858,CAMSONBIO   ,XT,Q,6.60,6.60,6.27,6.27,6.27,6.60,15,8010,51349.00,
538860,PANAFIC     ,X ,Q,0.46,0.46,0.40,0.40,0.40,0.42,43,173770,77261.00,
538882, EMERALD    ,X ,Q,11.28,11.28,11.28,11.28,11.28,11.87,1,50,564.00,
538891,MCLOUD      ,X ,Q,30.10,30.50,29.95,30.40,30.45,30.45,2062,177823,5393923.00,
538896,KANCHI      ,XT,Q,275.00,275.00,265.15,271.60,271.75,271.60,76,2813,755154.00,
538902,DHUN TEAIND ,B ,Q,205.00,205.00,205.00,205.00,205.00,204.95,3,501,102705.00,
538921,RAFL        ,M ,Q,168.00,168.00,168.00,168.00,168.00,165.00,1,1250,210000.00,
538922,COSYN       ,X ,Q,32.00,33.75,32.00,33.65,33.65,32.40,16,751,24613.00,
538928,KARNAVATI   ,T ,Q,34.70,34.70,34.65,34.65,34.65,34.75,2,1000,34675.00,
538942,MERCANTILE  ,X ,Q,3.66,3.66,3.66,3.66,3.66,3.66,1,50,183.00,
538961,GENUSPAPER  ,B ,Q,6.53,6.55,6.40,6.50,6.50,6.64,48,26096,169193.00,
538962,MINDACORP   ,B ,Q,118.30,121.45,117.50,118.65,118.60,119.45,210,10715,1278850.00,
538963,PACT        ,X ,Q,1.57,1.63,1.57,1.63,1.63,1.57,3,28,44.00,
538965,CONCORD     ,XT,Q,21.90,22.95,21.90,22.95,22.95,22.95,5,152,3330.00,
538987,TALBROSENG  ,X ,Q,128.00,129.95,119.00,122.10,124.00,126.00,37,1154,142350.00,
538993,PUROHITCON  ,XT,Q,9.32,9.32,8.54,9.28,8.54,8.92,4,106,983.00,
539006,PTCIL       ,X ,Q,440.00,440.00,440.00,440.00,440.00,439.90,1,1,440.00,
539009,GBLIL       ,X ,Q,8.68,8.68,8.68,8.68,8.68,8.85,8,51,442.00,
539017,ASHFL       ,B ,Q,47.25,56.70,47.25,54.00,54.00,57.00,9,206,10837.00,
539018,BEEKAY      ,X ,Q,289.95,289.95,284.95,285.00,285.00,289.95,22,760,217118.00,
539026,SSPNFIN     ,M ,Q,33.00,33.00,33.00,33.00,33.00,34.90,1,18000,594000.00,
539032,FRASER      ,XT,Q,7.22,7.22,7.22,7.22,7.22,7.59,1,200,1444.00,
539040,TTIL        ,XT,Q,1.65,1.65,1.65,1.65,1.65,1.65,3,1100,1815.00,
539043,BKMINDST    ,T ,Q,3.23,3.26,3.23,3.26,3.26,3.40,9,6250,20307.00,
539044,MANAKSTELTD ,B ,Q,18.00,18.00,18.00,18.00,18.00,17.50,1,100,1800.00,
539045,MNKALCOLTD  ,B ,Q,7.00,7.00,6.20,6.23,6.20,6.85,19,5161,32456.00,
539046,MNKCMILTD   ,B ,Q,5.15,5.15,4.97,4.98,4.97,4.97,2,25,124.00,
539056,ADLABS      ,B ,Q,6.65,6.65,6.13,6.26,6.24,6.10,42,20534,128284.00,
539083,INOXWIND    ,A ,Q,68.00,69.90,67.35,68.55,68.80,68.70,43,2279,155633.00,
539097,YOGYA       ,M ,Q,22.50,22.50,22.50,22.50,22.50,20.75,1,24000,540000.00,
539113,PML         ,X ,Q,1630.00,1630.00,1560.00,1570.30,1570.30,1619.00,19,78,122635.00,
539117,SUJALA      ,XT,Q,27.65,27.65,27.65,27.65,27.65,28.20,1,10,276.00,
539118,VRLLOG      ,B ,Q,288.25,290.00,283.85,286.45,288.60,286.95,107,2317,663177.00,
539122,BODHTREE    ,X ,Q,34.25,36.40,34.25,35.40,35.90,34.75,48,24535,861553.00,
539123,VBIND       ,X ,Q,2.94,2.94,2.94,2.94,2.94,3.00,2,2,5.00,
539126,MEP         ,B ,Q,36.50,36.75,36.25,36.40,36.25,36.45,54,7325,267156.00,
539131,CLLIMITED   ,Z ,Q,3.31,3.31,3.31,3.31,3.31,3.48,1,1,3.00,
539132,VEGETABLE   ,X ,Q,3.78,3.89,3.20,3.80,3.89,3.79,19,6721,25458.00,
539141,UFO         ,B ,Q,218.90,220.00,210.20,212.35,211.50,216.70,424,8417,1805245.00,
539143,PANTH       ,X ,Q,103.20,104.80,101.05,104.25,104.25,102.90,324,69132,7197493.00,
539148,SHIVALIK    ,X ,Q,279.95,279.95,275.00,275.30,277.55,280.80,72,1827,502583.00,
539150,PNCINFRA    ,A ,Q,196.80,205.00,196.80,203.25,203.40,196.65,387,10777,2174484.00,
539151,ARFIN       ,X ,Q,107.00,116.65,102.05,115.65,116.50,119.95,30,1046,118486.00,
539176,HAWAENG     ,XT,Q,29.95,30.40,29.95,30.40,30.40,29.75,6,540,16372.00,
539177,AIIL        ,X ,Q,35.20,35.20,29.00,33.90,33.90,32.10,11,775,24354.00,
539195,POEL        ,X ,Q,38.40,38.40,33.20,37.10,37.90,34.95,14,539,19463.00,
539196,AEL         ,X ,Q,8.12,10.75,8.12,9.78,8.51,10.04,16,706,6896.00,
539197,DEVHARI     ,XT,Q,5.35,5.50,5.33,5.49,5.50,5.61,13,108058,592949.00,
539199,MOONGIPASEC ,XT,Q,2.95,2.95,2.95,2.95,2.95,2.95,1,7700,22715.00,
539201,SATIA       ,X ,Q,730.00,734.60,708.00,714.90,715.00,721.40,101,9721,6957452.00,
539207,MANPASAND   ,A ,Q,36.10,36.10,36.10,36.10,36.10,37.95,54,3038,109671.00,
539219,MUL         ,X ,Q,220.00,222.00,200.20,211.00,211.00,204.85,49,135,29474.00,
539220,MISHKA      ,T ,Q,30.95,30.95,29.20,29.20,29.20,29.50,4,1000,29217.00,
539221,SPORTKING   ,XT,Q,370.55,370.55,370.55,370.55,370.55,389.75,1,9,3334.00,
539223,AMBITION    ,T ,Q,16.80,16.80,15.95,15.95,15.95,16.00,3,103,1727.00,
539225,JIYAECO     ,B ,Q,78.50,81.45,78.05,80.65,80.65,77.30,2513,670282,53780541.00,
539226,RUDRA       ,T ,Q,90.30,90.30,81.70,88.15,82.00,86.00,15,418,34479.00,
539227,LOYAL       ,T ,Q,35.15,38.45,35.15,38.45,38.45,36.95,13,2638,92815.00,
539228,GGPL        ,B ,Q,69.50,69.60,69.15,69.35,69.15,69.50,27,4436,307676.00,
539229,MRSS        ,M ,Q,21.30,22.10,21.20,22.10,22.10,20.75,3,1800,38760.00,
539251,BALKRISHNA  ,B ,Q,32.00,32.50,31.50,32.35,31.50,32.15,27,2188,70567.00,
539252,SCFL        ,B ,Q,5.06,5.40,5.06,5.20,5.20,5.33,3,601,3055.00,
539254,ADANITRANS  ,A ,Q,229.00,229.00,221.65,222.55,222.55,227.75,405,10289,2312251.00,
539265,AMRAFIN     ,M ,Q,8.45,8.45,8.45,8.45,8.45,10.45,1,1200,10140.00,
539267,DRHABEEB    ,XT,Q,31.00,31.00,29.40,29.40,29.40,30.90,3,400,12080.00,
539268,SYNGENE     ,A ,Q,343.00,343.00,325.25,334.25,334.25,336.35,908,9499,3168490.00,
539275,MSL         ,B ,Q,59.80,59.80,55.50,55.55,55.50,57.75,5,560,31333.00,
539276,KAYA        ,B ,Q,592.80,595.00,592.80,595.00,595.00,588.90,7,52,30851.00,
539287,ORTINLAABS  ,B ,Q,14.75,15.75,14.10,15.12,15.19,15.05,59,9256,138273.00,
539289,MJCO        ,B ,Q,496.95,508.35,491.00,503.00,506.00,497.05,235,2192,1092379.00,
539290,BINDALAGRO  ,B ,Q,15.00,15.09,14.50,14.53,14.53,15.48,62,16383,239693.00,
539301,ARVSMART    ,B ,Q,112.75,113.00,109.20,110.65,110.10,112.80,81,4166,459015.00,
539302,POWERMECH   ,B ,Q,970.00,972.45,950.05,962.05,962.05,972.45,112,1204,1165142.00,
539309,RAMASTEEL   ,B ,Q,103.00,105.20,98.00,103.05,103.05,100.90,109,1520,155005.00,
539310,TISL        ,B ,Q,2.91,2.91,2.40,2.51,2.54,2.66,75,1404945,3595061.00,
539312,UTISENSETF  ,B ,Q,418.20,418.25,418.20,418.25,418.25,421.00,2,235,98283.00,
539313,UTINIFTETF  ,B ,Q,1245.05,1245.05,1245.05,1245.05,1245.05,1245.10,1,64,79683.00,
539331,VETO        ,B ,Q,69.45,69.45,65.65,66.15,66.15,68.75,131,7358,493108.00,
539332,NAVKARCORP  ,A ,Q,33.15,36.95,31.20,32.00,32.05,33.15,315,26329,848301.00,
539334,SHREEPUSHK  ,B ,Q,126.30,128.95,126.30,128.25,127.30,128.70,28,519,66378.00,
539336,GUJGAS      ,A ,Q,188.00,188.00,184.30,184.95,184.95,188.45,308,6482,1201555.00,
539346,SADBHIN     ,B ,Q,77.00,78.00,75.00,78.00,78.00,78.00,5,3302,255250.00,
539351,PRABHAT     ,B ,Q,64.00,64.00,61.70,62.65,62.65,64.25,24,1267,79633.00,
539353,SWARAJAUTO  ,X ,Q,203.00,203.00,203.00,203.00,203.00,203.30,5,24,4872.00,
539354,POLYSPIN    ,X ,Q,115.20,120.00,113.05,113.55,114.00,117.55,15,1020,119858.00,
539359,PRITIKAUTO  ,X ,Q,120.50,121.00,117.00,120.50,120.50,120.50,71,49353,5940139.00,
539363,SKC         ,Z ,Q,17.90,18.80,17.10,17.10,17.10,17.95,15,40223,743123.00,
539384,KRISHNACAP  ,XT,Q,5.90,5.92,5.90,5.90,5.90,6.20,6,5000,29520.00,
539391,ACME        ,X ,Q,12.16,12.16,12.16,12.16,12.16,12.16,1,1,12.00,
539399,BELLACASA   ,T ,Q,129.65,141.00,129.65,141.00,141.00,136.45,4,5,693.00,
539404,SATIN       ,B ,Q,305.00,305.55,293.95,296.20,300.00,300.15,111,1159,346704.00,
539407,GENCON      ,X ,Q,115.40,118.00,113.70,116.00,117.00,115.40,49,13558,1570589.00,
539410,WELCON      ,X ,Q,6.20,6.20,5.11,5.11,5.11,5.67,10,3426,17507.00,
539428,TEJNAKSH    ,B ,Q,66.30,66.30,58.25,63.75,63.75,64.75,10,2324,152983.00,
539436,COFFEEDAY   ,A ,Q,229.00,235.00,225.80,226.50,226.50,229.95,117,4945,1130969.00,
539437,IDFCFIRSTB  ,A ,Q,42.50,42.85,42.00,42.75,42.75,42.60,976,425809,18082433.00,
539447,BEARDSELL   ,B ,Q,15.90,15.90,15.90,15.90,15.90,14.00,1,4,63.00,
539448,INDIGO      ,A ,Q,1674.00,1679.50,1631.30,1654.50,1654.50,1676.70,1338,37063,61220594.00,
539450,SHK         ,B ,Q,145.20,146.95,139.35,141.25,141.25,146.10,482,371694,52806280.00,
539455,DASL        ,XT,Q,23.50,23.50,22.15,23.20,22.15,23.30,23,15000,347775.00,
539479,GTV         ,X ,Q,28.50,29.00,28.50,29.00,29.00,29.95,6,501,14279.00,
539480,LICNETFN50  ,B ,Q,124.54,124.54,124.54,124.54,124.54,125.04,1,8,996.00,
539486,GEETANJ     ,XT,Q,1.80,1.83,1.80,1.83,1.83,1.81,4,3199,5851.00,
539515,GMLM        ,XT,Q,74.60,74.60,74.60,74.60,74.60,71.05,2,73,5445.00,
539516,HDFCNIFETF  ,B ,Q,1241.00,1241.00,1241.00,1241.00,1241.00,1244.00,2,201,249441.00,
539517,SXETF       ,B ,Q,4161.82,4166.96,4155.00,4166.96,4166.96,4175.00,10,410,1704616.00,
539518,UDAYJEW     ,X ,Q,64.00,66.90,51.00,65.55,66.00,58.10,77,21836,1294244.00,
539519,MAYUKH      ,XT,Q,13.50,13.50,13.35,13.35,13.35,13.40,4,16020,216097.00,
539520,SHAILJA     ,X ,Q,12.63,12.65,10.64,10.64,10.64,11.82,52,23682,261024.00,
539523,ALKEM       ,A ,Q,1808.95,1821.95,1785.40,1792.70,1786.90,1815.90,156,993,1786138.00,
539524,LALPATHLAB  ,A ,Q,1047.00,1078.95,1045.50,1070.80,1075.00,1043.45,271,1735,1855642.00,
539525,NAVKETAN    ,X ,Q,0.21,0.21,0.21,0.21,0.21,0.22,1,5000,1050.00,
539528,AAYUSH      ,X ,Q,27.90,27.90,24.55,27.10,27.50,25.50,18,492,13265.00,
539542,LUXIND      ,A ,Q,1295.40,1300.00,1275.00,1291.20,1291.75,1292.80,74,336,432485.00,
539545,APOORVA     ,X ,Q,16.60,16.60,16.60,16.60,16.60,16.60,2,10,166.00,
539546,BNL         ,X ,Q,9.88,9.88,9.88,9.88,9.88,9.42,1,6,59.00,
539551,NH          ,B ,Q,229.90,229.90,221.10,221.10,221.10,224.15,32,815,182007.00,
539570,ACEWIN      ,M ,Q,11.12,11.12,11.12,11.12,11.12,11.70,1,9600,106752.00,
539594,MISHTANN    ,X ,Q,51.35,51.35,51.35,51.35,51.35,52.35,12,790,40566.00,
539595,NATECO      ,XT,Q,12.95,12.95,12.31,12.31,12.31,12.95,3,118,1516.00,
539596,DELTA       ,XT,Q,4.41,4.41,4.41,4.41,4.41,4.50,1,4,17.00,
539597,JSLHISAR    ,A ,Q,82.30,82.80,81.05,81.35,81.10,81.95,155,18991,1554376.00,
539599,KEL         ,X ,Q,16.60,16.60,16.60,16.60,16.60,15.82,1,100,1660.00,
539620,AINFRA      ,X ,Q,33.40,33.40,31.50,33.30,33.30,31.85,7,1260,41608.00,
539621,BCLENTERPR  ,X ,Q,21.40,23.55,21.35,22.55,23.45,21.45,179,57539,1280616.00,
539636,PRECAM      ,B ,Q,66.40,66.40,64.25,64.55,65.00,65.00,31,7302,472319.00,
539658,TEAMLEASE   ,A ,Q,2859.15,2950.00,2814.45,2947.95,2950.00,2884.70,308,2218,6411908.00,
539659,VIDLI       ,M ,Q,17.50,17.50,17.50,17.50,17.50,17.20,4,4000,70000.00,
539660,SAHYOGMULT  ,X ,Q,50.15,50.15,48.70,50.15,50.15,49.50,33,16365,817383.00,
539661,ACEMEN      ,XT,Q,17.45,17.45,17.45,17.45,17.45,17.45,1,2,34.00,
539678,QUICKHEAL   ,B ,Q,180.00,185.00,177.00,183.85,183.85,178.95,939,30523,5539812.00,
539686,KPEL        ,B ,Q,201.00,201.00,192.95,192.95,192.95,194.95,2,2,393.00,
539725,GOKULAGRO   ,B ,Q,14.70,15.25,14.51,15.21,15.20,15.07,32,32636,491791.00,
539730,FREDUN      ,X ,Q,440.00,441.90,440.00,440.50,440.50,421.25,21,1031,453920.00,
539742,SIMBHALS    ,B ,Q,8.65,9.05,8.60,8.75,8.75,8.91,10,1310,11357.00,
539762,MODCL       ,XT,Q,12.50,13.12,12.50,13.12,13.12,0.00,4,100,1281.00,
539770,DARJEELING  ,X ,Q,99.80,99.80,98.95,99.50,99.50,97.80,29,25496,2532734.00,
539785,PDMJEPAPER  ,B ,Q,13.50,13.69,13.30,13.33,13.30,13.30,28,5258,70749.00,
539787,HCG         ,B ,Q,182.95,182.95,177.00,179.00,179.00,177.35,28,166,29542.00,
539798,UMIYA       ,T ,Q,8.69,8.69,7.87,8.34,7.95,8.28,53,25559,213534.00,
539799,BHARATWIRE  ,B ,Q,39.00,40.60,37.55,39.90,39.75,38.65,40,2970,113868.00,
539800,CHDCHEM     ,M ,Q,27.75,28.00,27.75,28.00,28.00,27.30,4,40000,1114500.00,
539807,INFIBEAM    ,A ,Q,47.80,47.80,45.50,46.00,46.00,47.35,871,408826,19129073.00,
539814,RADHEY      ,XT,Q,17.70,17.70,17.65,17.70,17.70,17.00,6,9000,159250.00,
539841,LANCER      ,T ,Q,68.50,69.70,65.10,65.10,65.10,66.40,18,759,51338.00,
539844,EQUITAS     ,A ,Q,135.95,137.65,134.50,137.00,137.50,137.25,407,43642,5960518.00,
539861,SKIL        ,T ,Q,8.93,9.40,8.93,9.40,9.40,9.40,9,11104,99695.00,
539871,THYROCARE   ,A ,Q,484.05,489.00,475.05,479.85,484.30,485.00,302,4188,2015087.00,
539872,BAJAJHCARE  ,B ,Q,219.90,219.90,205.00,216.00,215.00,219.90,15,24794,5157163.00,
539874,UJJIVAN     ,A ,Q,328.00,336.80,324.25,334.50,334.50,332.05,2668,185087,61356924.00,
539876,CROMPTON    ,A ,Q,249.00,249.00,239.35,241.25,241.00,247.65,857,14640,3552266.00,
539883,PILANIINVS  ,B ,Q,2495.00,2495.00,2395.00,2441.95,2466.00,2416.85,69,2031,4908717.00,
539884,DARSHANORNA ,B ,Q,35.50,35.80,35.00,35.10,35.00,34.10,37,4699,165593.00,
539889,PARAGMILK   ,A ,Q,243.50,245.50,240.00,244.60,244.60,243.50,917,120255,28949685.00,
539917,NAGARFERT   ,B ,Q,5.71,6.10,5.70,6.07,6.05,5.84,268,106883,636917.00,
539938,MIL         ,X ,Q,92.15,105.00,91.05,101.05,100.90,97.05,22,4252,421773.00,
539939,YASHCHEM    ,B ,Q,100.50,102.00,98.05,100.95,100.00,99.45,75,12671,1273935.00,
539940,MAXVIL      ,B ,Q,44.65,45.30,44.65,44.80,44.65,44.10,39,1521,68370.00,
539943,RXXX1SR2D   ,F ,Q,12.01,12.01,12.01,12.01,12.01,12.25,1,1000,12010.00,
539944,RXXX1SR2G   ,F ,Q,12.25,12.25,12.25,12.25,12.25,12.11,1,6145,75276.00,
539945,ICICINV20   ,B ,Q,57.79,57.83,57.79,57.83,57.83,58.01,2,2,115.00,
539956,TAALENT     ,X ,Q,260.00,262.00,258.05,258.05,258.05,262.55,11,336,87359.00,
539957,MGL         ,A ,Q,876.05,887.30,872.05,878.25,878.25,879.50,596,12241,10771341.00,
539962,QFSL        ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.20,8,21370,4060.00,
539978,QUESS       ,A ,Q,606.00,616.00,599.00,613.20,614.00,607.65,220,2207,1338077.00,
539979,DIGJAMLTD   ,T ,Q,2.86,2.88,2.68,2.88,2.88,2.75,49,39665,113386.00,
539980,ICICIMCAP   ,B ,Q,67.02,67.02,67.02,67.02,67.02,67.07,1,6,402.00,
539981,MAXINDIA    ,A ,Q,66.60,67.90,66.10,67.05,67.35,66.05,308,11679,777737.00,
539984,HUIL        ,X ,Q,625.00,669.00,608.00,637.00,659.00,640.05,16,142,87324.00,
539986,COMSYN      ,B ,Q,53.20,54.05,52.50,53.25,53.00,53.00,11,7190,378025.00,
539992,LLOYDSTEEL  ,B ,Q,0.55,0.57,0.54,0.57,0.57,0.55,96,252501,141026.00,
540005,LTI         ,A ,Q,1794.00,1812.75,1790.00,1793.45,1790.30,1800.35,480,3459,6225944.00,
540006,EASTWEST    ,X ,Q,123.30,123.30,119.70,119.90,119.70,123.30,23,3557,432023.00,
540024,ASHARI      ,XT,Q,17.80,18.25,17.80,18.00,18.25,17.80,234,61254,1102895.00,
540025,ADVENZYMES  ,A ,Q,198.95,200.00,192.05,193.50,192.05,198.65,291,8508,1657488.00,
540027,PTIL        ,T ,Q,429.90,429.90,424.00,424.00,424.00,427.40,23,6494,2756888.00,
540047,DBL         ,A ,Q,445.00,452.05,437.50,443.10,443.00,444.95,1336,34748,15520313.00,
540048,SPAL        ,B ,Q,271.95,271.95,264.05,264.10,264.10,274.55,45,1160,312592.00,
540063,ECS         ,XT,Q,3.43,3.75,3.43,3.51,3.75,3.61,13,1495,5395.00,
540064,FRETAIL     ,A ,Q,475.70,484.00,468.35,471.70,471.70,476.95,390,15292,7315940.00,
