SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532478,UNITED BREWA,A ,Q,1355.00,1383.70,1338.05,1343.45,1356.15,1350.00,885,18916,25759354.00,
532480,ALLAHABAD BK,A ,Q,41.50,42.30,41.00,41.65,41.45,41.80,462,203485,8498089.00,
532481,NOIDA-TOLL B,B ,Q,3.60,3.94,3.60,3.92,3.92,3.87,46,19233,72910.00,
532482,GRANULES (I),A ,Q,102.30,103.30,98.00,100.30,100.30,102.10,793,37699,3808606.00,
532483,CANARA BANK ,A ,Q,262.00,266.80,258.20,263.35,262.35,262.30,1831,268712,70809641.00,
532485,BALMER LA.IN,B ,Q,439.95,440.00,435.60,436.35,435.75,439.10,109,4523,1980384.00,
532486,POKARNA LTD ,B ,Q,167.90,167.90,163.05,164.70,164.70,165.55,17,196,32507.00,
532488,DIVI'S LAB. ,A ,Q,1547.00,1547.00,1495.80,1526.90,1526.90,1546.00,1965,51127,77578263.00,
532493,ASTRA MICRO ,B ,Q,95.00,95.00,88.50,90.35,90.00,91.00,269,19902,1826387.00,
532497,RADICOKHAIT ,A ,Q,280.00,280.00,270.50,276.00,276.00,279.35,1682,120183,33055305.00,
532498,SHRMCITYUN  ,A ,Q,1458.05,1467.15,1441.30,1453.90,1446.05,1465.40,30,60,87334.00,
532500,MARUTISUZUK ,A ,Q,6784.00,6835.00,6721.65,6731.75,6734.30,6778.20,3691,36045,243267477.00,
532503,RAJAPAMILLS ,X ,Q,881.00,885.00,877.10,880.50,880.50,884.25,23,132,116605.00,
532504,NAVIN FLUORI,A ,Q,748.00,752.50,730.00,736.40,736.40,742.95,328,4412,3287795.00,
532505,UCOBANK     ,A ,Q,18.05,18.50,17.80,18.25,18.25,18.05,244,73496,1337215.00,
532507,BAG FIL MED ,B ,Q,3.92,4.03,3.92,3.96,3.96,4.00,13,2527,9991.00,
532508,JSL         ,B ,Q,37.00,38.65,36.60,37.10,37.00,37.35,778,124511,4647427.00,
532509,SUPRAJIT ENG,B ,Q,208.00,210.95,205.00,206.00,205.00,203.75,36,788,163807.00,
532511,EXCEL CROP. ,B ,Q,3147.10,3153.25,3100.00,3120.70,3100.00,3162.25,52,229,717755.00,
532513,TVSELE      ,B ,Q,181.00,183.50,171.20,173.15,172.25,181.95,646,17172,3030110.00,
532514,INDRA GAS   ,A ,Q,342.00,343.00,334.00,335.15,334.00,336.60,912,44617,15074384.00,
532515,TV TODAY    ,B ,Q,268.55,268.55,262.45,263.15,263.90,271.25,24,390,103219.00,
532521,PALRED      ,B ,Q,29.00,30.05,29.00,29.10,29.95,29.65,13,336,9832.00,
532522,PETRONET LNG,A ,Q,237.15,237.60,234.50,235.25,235.25,237.15,712,27895,6576057.00,
532523,BIOCON LTD. ,A ,Q,259.00,259.00,248.00,248.90,248.90,256.40,4240,236587,59374043.00,
532524,PTC INDIA   ,A ,Q,67.40,67.50,65.70,65.90,65.90,67.25,1798,236056,15707367.00,
532525,BANK MAHA   ,B ,Q,16.10,16.20,15.70,15.95,16.00,16.10,200,59364,949942.00,
532528,DATAM GLOB  ,B ,Q,102.05,102.05,99.10,99.85,99.85,102.65,93,3961,397584.00,
532529,NDTV        ,B ,Q,34.50,34.80,34.50,34.80,34.80,34.80,8,1830,63409.00,
532531,STAR        ,A ,Q,434.00,435.10,425.45,427.80,427.00,435.80,945,48937,21019439.00,
532532,JAIPRA      ,A ,Q,3.98,3.98,3.50,3.69,3.69,3.98,104813,2320770,8460179.00,
532538,ULTRATECH CM,A ,Q,4570.00,4572.10,4490.00,4502.85,4502.85,4571.10,1217,17443,79102976.00,
532539,MINDA IND   ,A ,Q,335.00,337.00,331.15,334.85,334.85,334.15,165,3003,1005528.00,
532540,TCS LTD.    ,A ,Q,2255.00,2262.55,2236.40,2252.30,2252.30,2250.25,3972,102702,230975942.00,
532541,NIITTECH    ,A ,Q,1334.60,1340.45,1317.25,1320.10,1320.00,1340.20,437,8724,11568576.00,
532543,GULFPETRO   ,B ,Q,53.85,57.65,52.10,57.15,57.00,55.05,31,1838,102472.00,
532548,CENTURYPLY  ,A ,Q,166.00,166.00,162.55,163.60,162.55,165.85,130,4247,695585.00,
532553,WELENT      ,B ,Q,132.30,133.30,132.00,132.00,132.00,133.25,219,28513,3768737.00,
532555,NTPC LTD    ,A ,Q,134.50,135.40,132.45,132.80,132.80,134.65,1621,1880608,250337320.00,
532604,SALSTEEL    ,B ,Q,3.81,3.99,3.70,3.98,3.98,4.09,8,1845,6962.00,
532605,JBM AUTO    ,B ,Q,246.85,249.80,242.00,242.45,242.25,244.95,48,1730,421025.00,
532610,DWAR SUGAR  ,B ,Q,27.00,27.50,26.70,26.90,26.70,27.00,216,38306,1038539.00,
532612,INDOCO REM  ,B ,Q,160.75,160.75,157.15,158.10,158.10,159.45,40,745,118654.00,
532613,VIPCLOTHNG  ,B ,Q,15.30,15.50,14.75,14.95,14.75,15.15,88,8743,131975.00,
532614,IMPEX       ,T ,Q,0.58,0.58,0.56,0.56,0.56,0.56,2,5040,2922.00,
532616,XCHANGING   ,B ,Q,48.40,54.35,46.40,48.45,48.40,45.40,60,40048,1922667.00,
532617,JETAIRWAYS  ,A ,Q,84.70,86.40,79.65,82.05,82.05,91.95,13785,1947431,160386667.00,
532621,MORARJETEX  ,B ,Q,16.80,16.85,16.80,16.85,16.85,17.00,3,201,3379.00,
532622,GATEWAY DIST,A ,Q,135.35,135.35,133.65,134.75,134.75,133.40,41,903,121370.00,
532624,JINDALPH    ,B ,Q,17.15,19.10,17.15,18.20,18.20,18.60,13,92,1638.00,
532626,PONDY OXIDES,X ,Q,237.00,249.00,237.00,243.35,244.00,238.40,167,4262,1030484.00,
532627,JPPOWER     ,B ,Q,2.19,2.19,2.00,2.04,2.04,2.09,149,120838,249414.00,
532628,3I INFOTECH ,B ,Q,3.55,3.55,3.35,3.38,3.38,3.44,124,86411,294295.00,
532629,MCNALLYB    ,T ,Q,4.10,4.10,3.90,4.05,4.05,4.10,5,3713,14822.00,
532630,GOKALDAS    ,B ,Q,98.05,99.00,93.15,94.95,93.15,98.25,190,12196,1183107.00,
532633,ALLSEC TECH ,T ,Q,313.85,314.85,313.85,314.70,314.70,312.50,9,185,58084.00,
532636,IIFL        ,A ,Q,160.00,171.40,160.00,164.75,165.95,159.30,470,12443,2082073.00,
532637,MAN DRUGORG ,T ,Q,39.00,39.50,38.25,39.50,39.50,38.00,18,1933,74953.00,
532638,SHOPPER STOP,A ,Q,481.35,485.30,479.05,480.00,479.05,482.70,45,384,184700.00,
532641,NDL         ,B ,Q,40.15,42.10,40.00,41.40,41.40,42.00,244,4318,177310.00,
532642,JSWHL       ,B ,Q,2900.00,2900.00,2850.00,2900.00,2900.00,2837.35,3,3,8650.00,
532644,JK CEMENT   ,A ,Q,1027.00,1027.00,1000.00,1007.95,1015.00,1024.05,259,1208,1224242.00,
532646,UNIPLY IND  ,B ,Q,61.70,61.70,60.50,61.70,61.70,58.80,480,164980,10156697.00,
532647,PROVOGUE IND,T ,Q,1.01,1.01,0.93,0.93,0.93,0.97,10,1010,971.00,
532648,YES BANK    ,A ,Q,118.20,121.00,113.00,115.35,115.35,117.20,49741,11684367,1359689076.00,
532649,NECTAR LIFE ,B ,Q,16.15,16.45,16.00,16.00,16.00,16.25,153,10218,163924.00,
532650,MSP STEEL   ,B ,Q,8.80,8.80,8.05,8.05,8.05,9.14,9,1070,8894.00,
532651,SPL INDS    ,B ,Q,45.55,51.05,45.15,49.30,48.55,42.90,1088,100577,4871793.00,
532652,KARNATAKA BK,A ,Q,108.90,111.00,106.35,107.20,107.20,108.15,788,122269,13122103.00,
532654,MCLEOD RUSSE,B ,Q,22.65,22.90,21.90,21.90,21.90,23.05,186,46140,1014152.00,
532656,FACOR ALLOYS,X ,Q,1.51,1.60,1.40,1.45,1.50,1.60,88,182834,271606.00,
532658,EON ELECT   ,B ,Q,31.70,34.00,31.65,32.40,32.40,32.60,25,1840,59443.00,
532659,IDFC        ,A ,Q,35.65,36.20,35.40,35.65,35.55,35.95,339,97052,3466977.00,
532660,VIVIMED LABS,B ,Q,20.15,20.45,19.05,19.35,19.15,19.85,402,25695,514700.00,
532661,RANE MADRAS ,B ,Q,320.00,322.15,319.05,322.00,322.00,326.40,10,37,11910.00,
532662,HT MEDIA    ,B ,Q,29.00,29.75,27.10,27.40,27.65,27.30,58,4654,128127.00,
532663,SASKEN      ,B ,Q,720.15,720.95,715.00,717.65,717.65,720.05,38,437,313372.00,
532666,FCS SOFTWARE,B ,Q,0.22,0.22,0.21,0.22,0.22,0.22,29,207559,43587.00,
532667,SUZLONENERGY,A ,Q,4.35,4.35,4.04,4.13,4.13,4.35,19427,3068516,12886520.00,
532668,AURIONPRO SO,B ,Q,125.45,128.75,121.60,125.15,122.60,127.15,8,145,18201.00,
532669,SOUTHBIOTEC ,XT,Q,0.97,0.97,0.97,0.97,0.97,0.98,2,1000,970.00,
532670,RENUKA SUGAR,B ,Q,9.30,9.80,9.30,9.64,9.65,9.84,115,49076,473073.00,
532673,KM SUGARMILL,B ,Q,7.80,8.00,7.60,7.60,7.60,7.95,27,14195,109990.00,
532674,BANNARI AMMA,B ,Q,174.00,174.00,154.10,156.60,156.65,179.90,12,312,49216.00,
532678,BOMBAY RAYON,T ,Q,7.85,7.85,7.26,7.64,7.67,7.53,18,3120,23787.00,
532679,SORILINFRA  ,B ,Q,226.45,226.45,216.00,224.65,224.65,215.70,575,29711,6686080.00,
532683,AIAENGINEER ,A ,Q,1779.00,1785.00,1715.55,1729.15,1716.00,1779.15,137,442,770066.00,
532684,EVEREST KANT,B ,Q,25.90,26.15,24.65,25.15,24.90,25.75,258,36108,922694.00,
532686,KERNEX MICRO,T ,Q,26.90,26.90,26.90,26.90,26.90,27.30,1,220,5918.00,
532687,REPRO INDIA ,B ,Q,520.00,523.50,505.00,519.15,519.15,530.00,70,655,335910.00,
532689,PVR LTD     ,A ,Q,1730.00,1730.00,1706.00,1710.30,1710.30,1725.50,302,5158,8850568.00,
532692,RADHA MADHAV,B ,Q,8.18,8.18,8.18,8.18,8.18,8.61,20,10381,84916.00,
532693,PUNJ LLOYD  ,T ,Q,1.47,1.48,1.44,1.44,1.44,1.51,102,164691,240518.00,
532694,BARTRONICSIN,B ,Q,4.19,5.30,4.19,4.82,5.05,4.76,31,4954,23856.00,
532695,CELEBRITYFAS,B ,Q,6.85,6.85,6.60,6.70,6.70,6.81,24,6749,45229.00,
532696,EDUCOMP SOLN,Z ,Q,1.74,1.74,1.59,1.70,1.70,1.67,24,21890,34979.00,
532698,NITINSPINNER,B ,Q,75.25,75.25,73.00,74.45,74.75,75.35,36,1853,136714.00,
532699,ROYALORCH   ,B ,Q,110.00,110.00,106.00,106.40,106.15,109.25,36,3397,365260.00,
532700,ENT NETWORK ,B ,Q,445.00,445.00,429.00,429.95,429.85,435.35,23,477,205305.00,
532701,CELLA       ,Z ,Q,4.40,4.74,4.30,4.74,4.74,4.52,11,23722,112008.00,
532702,GUJ PETRONET,A ,Q,186.35,186.35,178.00,180.20,180.30,186.85,586,16022,2908650.00,
532705,JAGRAN PRAK ,A ,Q,110.70,111.55,107.00,109.05,109.05,110.15,300,16346,1790570.00,
532706,INOX LEISURE,A ,Q,329.70,335.50,329.00,330.15,329.70,325.30,709,9548,3169849.00,
532707,DYNEMIC PRO ,B ,Q,105.00,113.50,105.00,110.50,110.50,112.55,40,9631,1083881.00,
532708,GVK POWERINF,B ,Q,6.10,6.10,5.92,5.96,5.96,6.12,267,270812,1626037.00,
532710,SADBHAV ENGG,A ,Q,264.00,268.50,257.25,264.60,261.25,263.75,1614,40995,10844714.00,
532711,SUNIL HITECH,T ,Q,0.65,0.65,0.65,0.65,0.65,0.68,10,6152,3998.00,
532712,REL COM LTD ,A ,Q,1.49,1.50,1.47,1.47,1.47,1.54,1491,7165878,10553940.00,
532713,SAKUMA EXPO ,B ,Q,24.10,24.10,20.50,21.95,22.10,24.05,477,82482,1810308.00,
532714,KEC INTERN  ,A ,Q,325.00,329.50,317.35,320.60,320.60,323.70,1975,68786,22337692.00,
532716,GILLA ARBUT ,B ,Q,42.20,43.55,42.20,43.30,42.50,44.00,4,90,3848.00,
532717,INDOTECHTR  ,B ,Q,105.00,105.00,97.00,98.60,99.00,101.05,47,2069,205504.00,
532719,BL KASHYAP  ,B ,Q,13.00,13.20,12.55,13.00,12.90,13.20,111,15779,203522.00,
532720,M&M FINANSER,A ,Q,419.80,420.70,411.55,413.05,413.05,422.70,1571,68614,28410004.00,
532721,VISA STEEL  ,B ,Q,6.40,6.99,6.20,6.23,6.23,6.79,10,922,5826.00,
532722,NITCO TILES ,B ,Q,34.75,34.80,34.05,34.40,34.80,34.85,58,4212,145268.00,
532725,SOLAR IND   ,A ,Q,1165.40,1180.95,1157.15,1168.25,1180.95,1164.60,61,187,217718.00,
532726,GALLAN METAL,B ,Q,40.20,42.40,40.20,42.20,42.20,41.15,4,1702,68824.00,
532727,ADHUNIK MET ,T ,Q,1.60,1.60,1.60,1.60,1.60,1.64,4,1150,1840.00,
532728,MALU PAPER  ,B ,Q,23.10,26.45,23.10,23.45,24.15,25.45,22,559,13121.00,
532729,UTTAM SUGAR ,B ,Q,122.00,127.60,119.25,123.35,122.50,124.70,166,11166,1404990.00,
532730,STL GLOBAL  ,B ,Q,13.45,13.82,12.58,13.08,13.08,13.24,213,103198,1346924.00,
532731,ROHIT FERRO ,T ,Q,0.98,0.98,0.98,0.98,0.98,1.03,3,2000,1960.00,
532732,KEWAL KIRAN ,B ,Q,1180.00,1240.00,1180.00,1235.00,1235.00,1203.65,7,8,9820.00,
532733,SUN TVNET   ,A ,Q,527.00,528.85,520.00,522.95,522.95,530.40,623,46572,24407236.00,
532734,GODAWARI POW,B ,Q,236.00,237.50,219.00,222.85,219.00,237.70,584,15838,3565173.00,
532735,RSYSTEMINT  ,B ,Q,45.10,45.10,45.00,45.00,45.00,46.00,28,1000,45009.00,
532737,EMKAY GLOB F,B ,Q,73.00,75.25,73.00,75.15,75.15,74.40,21,126878,9534590.00,
532740,LOKESH MACH ,B ,Q,46.95,49.25,45.60,48.70,48.70,46.50,182,7553,365217.00,
532741,KAMDHENU    ,B ,Q,168.25,169.95,162.05,168.20,164.05,170.90,59,2318,389190.00,
532742,PAUSHAK LTD ,X ,Q,2400.00,2419.90,2380.00,2399.50,2399.00,2399.35,61,480,1156293.00,
532744,GTN TEXTILE ,T ,Q,8.31,8.31,8.31,8.31,8.31,7.92,1,10,83.00,
532745,INDICAP     ,X ,Q,35.25,35.95,35.20,35.60,35.45,35.15,20,4701,166806.00,
532748,PRIME FOCUS ,B ,Q,56.70,56.70,50.10,50.80,51.00,53.00,72,2093,106239.00,
532749,ALLCARGO    ,B ,Q,109.90,110.05,106.00,106.30,106.00,108.25,201,14771,1592921.00,
532751,EASUNREYRL  ,B ,Q,4.37,4.80,4.30,4.50,4.50,4.77,13,22261,97247.00,
532754,GMR INFRASTR,A ,Q,15.00,15.10,14.70,14.80,14.80,15.05,919,530369,7876431.00,
532755,TECH MAH    ,A ,Q,747.00,747.00,735.65,740.75,740.00,744.35,1080,25003,18510358.00,
532756,MAHINDCIE   ,A ,Q,238.00,238.15,226.00,229.45,228.55,237.50,222,4653,1079515.00,
532757,VOLTAMP TRAN,B ,Q,1206.05,1215.00,1181.25,1185.35,1181.25,1219.90,54,124,148431.00,
532759,ATLANTA     ,B ,Q,13.49,13.92,12.05,12.20,12.25,12.66,132,16097,215101.00,
532760,DEEP INDS   ,B ,Q,157.95,158.25,154.00,154.90,154.80,156.55,89,6624,1038340.00,
532761,HOV SERVICES,B ,Q,119.25,123.15,114.50,115.95,114.50,121.40,98,1972,232789.00,
532762,ACTION CONST,B ,Q,103.70,103.70,100.30,100.55,100.55,104.10,213,13095,1326792.00,
532764,GEECEE      ,B ,Q,111.20,115.70,111.20,113.60,114.90,114.00,15,836,94351.00,
532766,RICHA IND   ,XT,Q,1.34,1.34,1.34,1.34,1.34,1.36,2,105,140.00,
532767,GAYATRI PROJ,B ,Q,171.00,171.00,165.00,166.40,166.85,166.50,169,7053,1178761.00,
532768,FIEM INDS   ,B ,Q,458.00,458.00,450.00,450.30,450.00,451.05,13,101,45622.00,
532771,JHS SVEN    ,B ,Q,25.70,27.20,24.20,26.30,26.20,25.55,324,54699,1418285.00,
532772,DCBBANK     ,A ,Q,235.65,235.65,231.75,233.65,233.65,235.55,399,40758,9538946.00,
532773,GLOBAL VECT ,T ,Q,61.55,66.50,61.50,63.90,63.35,64.00,13,948,60667.00,
532774,INSPIRISYS  ,B ,Q,48.25,50.95,48.25,50.25,50.25,49.95,4,51,2543.00,
532775,GTL INFRAST ,T ,Q,0.76,0.78,0.74,0.75,0.75,0.76,82,309597,235295.00,
532776,SHIVAM AUTO ,B ,Q,31.70,32.00,31.05,31.40,31.40,32.35,43,2787,88245.00,
532777,INFO EDGE   ,A ,Q,2188.00,2225.00,2175.00,2195.20,2192.45,2186.45,899,6831,15033252.00,
532779,TORNT POWER ,A ,Q,247.05,251.55,243.95,246.95,246.95,251.60,784,54933,13547677.00,
532780,PARSVNATH   ,B ,Q,3.42,3.78,3.42,3.58,3.47,3.58,47,25567,91478.00,
532782,SUTLEJ TEXT ,B ,Q,32.00,32.00,30.80,30.85,30.85,31.85,24,7031,220875.00,
532783,DAAWAT      ,B ,Q,26.75,26.85,25.50,26.00,26.00,27.00,739,158699,4154927.00,
532784,SOBHA       ,A ,Q,564.20,571.20,550.20,555.70,550.50,572.40,263,2911,1637612.00,
532785,RUCHIRA PAP ,B ,Q,92.00,95.00,92.00,93.95,95.00,93.75,36,1599,149568.00,
532787,ESS DEE ALUM,Z ,Q,7.19,7.19,7.19,7.19,7.19,7.56,21,13176,94735.00,
532788,XLENERGY    ,T ,Q,0.62,0.68,0.62,0.68,0.68,0.65,7,1534,1037.00,
532790,TANLA       ,B ,Q,62.70,62.70,58.40,58.40,58.40,61.45,431,78323,4584209.00,
532794,ZEEMEDIA    ,B ,Q,12.75,12.85,12.44,12.47,12.47,12.78,131,30318,379178.00,
532795,SITINET     ,T ,Q,2.70,2.85,2.66,2.69,2.82,2.79,85,18876,51893.00,
532796,LUMAX TECH  ,B ,Q,118.00,118.00,114.50,114.65,115.40,117.25,28,870,100175.00,
532797,AUTOIND     ,B ,Q,47.00,47.00,46.15,47.00,47.00,47.45,26,9688,455045.00,
532798,NTWK MED INV,A ,Q,30.80,30.80,28.75,28.95,29.15,29.95,216,32300,946651.00,
532799,HUBTOWN     ,B ,Q,23.60,23.80,23.30,23.55,23.50,24.55,37,1730,40904.00,
532800,TV18BRDCST  ,A ,Q,27.10,27.65,26.55,27.15,27.00,27.25,1073,1123510,30213445.00,
532801,CAMBRIDGE   ,B ,Q,39.85,39.85,37.30,38.00,38.00,39.05,11,849,32713.00,
532804,TECHNOCRAFT ,B ,Q,450.00,450.00,440.20,442.75,440.20,437.60,28,78,34610.00,
532805,REDINGTON   ,A ,Q,102.95,105.70,101.80,104.85,104.15,102.45,783,18493,1927492.00,
532806,AI CHAMPDNY ,XT,Q,11.47,11.47,11.47,11.47,11.47,10.93,3,1150,13190.00,
532807,CINELINE    ,B ,Q,41.45,42.20,41.40,41.50,41.50,42.80,9,310,12854.00,
532808,PGIL        ,B ,Q,162.00,162.00,161.00,161.90,161.00,162.60,3,112,18132.00,
532809,FSL         ,A ,Q,51.85,51.85,50.50,50.80,50.80,51.40,591,115025,5869755.00,
532810,POWER FINAN ,A ,Q,133.20,133.90,132.05,132.50,132.10,133.30,848,162928,21660577.00,
532811,AHLUWALIA CO,B ,Q,334.80,335.10,334.80,335.00,335.00,336.00,4,40,13400.00,
532812,TRANSWARRANT,T ,Q,6.50,6.50,6.50,6.50,6.50,6.84,4,201,1306.00,
532813,C & C CONSTR,Z ,Q,5.86,6.34,5.86,6.00,6.00,6.14,9,2300,13762.00,
532814,INDIAN BANK ,A ,Q,260.00,267.15,257.95,263.95,262.20,259.85,1128,131280,34597129.00,
532815,SMS PHARMACE,B ,Q,56.90,58.80,55.15,55.30,56.95,56.50,32,48095,2714159.00,
532817,ORIENTAL    ,B ,Q,11.90,12.00,11.90,12.00,12.00,11.85,3,892,10619.00,
532819,MINDTREE LTD,A ,Q,977.00,977.00,970.05,970.60,970.25,972.10,249,9057,8806455.00,
532822,IDEA        ,A ,Q,12.90,12.90,12.30,12.51,12.51,12.90,1609,2181235,27538339.00,
532827,PAGE INDUSTR,A ,Q,20279.90,20362.40,20025.00,20110.10,20110.10,20394.25,447,888,17944239.00,
532828,AMD INDUS   ,B ,Q,18.30,18.30,17.85,17.85,17.85,18.50,12,2207,40039.00,
532829,LAWRESHWAR  ,X ,Q,21.00,21.95,20.60,21.05,21.35,21.20,19,6925,146571.00,
532830,ASTRAL POLY ,A ,Q,1314.50,1355.20,1314.50,1350.00,1338.50,1313.20,374,2303,3095812.00,
532832,INDBUL REAL ,A ,Q,115.00,118.20,110.50,114.55,114.55,119.45,6031,879704,101145370.00,
532834,CAMLINFINE  ,B ,Q,46.25,50.25,46.25,48.60,48.55,46.30,551,34009,1657195.00,
532835,ICRA        ,B ,Q,2998.00,3000.00,2977.80,2997.85,3000.00,2951.00,9,40,119914.00,
532839,DISH TV     ,A ,Q,30.85,30.85,28.10,28.60,28.60,30.40,2474,1919147,55980779.00,
532841,SAHYA INDU  ,X ,Q,172.60,175.25,171.00,174.15,175.00,172.05,30,1529,265494.00,
532842,SREE RAYALA ,B ,Q,132.50,134.95,129.50,130.25,130.00,134.85,19,591,77167.00,
532843,FORTIS      ,A ,Q,130.80,131.30,130.35,130.45,130.45,131.30,120,16645,2176308.00,
532845,TGBHOTELS   ,B ,Q,6.75,7.17,6.55,6.71,6.71,6.52,59,24832,171277.00,
532847,HILTON MET  ,T ,Q,14.35,14.35,14.35,14.35,14.35,15.00,1,10,143.00,
532848,DELTA CORP  ,A ,Q,187.10,189.45,185.45,187.60,187.60,187.90,1372,84360,15807892.00,
532850,MIC ELECTRON,T ,Q,0.85,0.91,0.84,0.87,0.89,0.88,27,8320,7058.00,
532851,INSECTCID   ,B ,Q,681.30,681.30,670.00,672.60,670.00,682.90,82,680,458674.00,
532852,MCD HOLDING ,B ,Q,21.60,21.95,21.40,21.70,21.70,22.40,8,698,14981.00,
532854,NITIN FIRE  ,B ,Q,0.73,0.82,0.72,0.77,0.77,0.78,30,30470,22471.00,
532855,HARYA CAPFIN,X ,Q,47.00,47.00,47.00,47.00,47.00,47.00,1,4,188.00,
532856,TIME TECHNO ,A ,Q,94.45,95.80,93.80,94.70,94.70,95.60,88,5866,554195.00,
532859,HGSL        ,B ,Q,643.00,643.00,631.30,636.00,636.00,643.00,33,580,367930.00,
532864,NELCAST     ,B ,Q,53.55,54.00,52.20,52.90,53.00,54.25,74,4479,237851.00,
532865,MEGHMANI    ,A ,Q,64.55,65.80,64.05,64.55,64.40,64.50,794,109781,7125725.00,
532867,V2RETAIL    ,B ,Q,217.00,226.00,212.00,217.50,215.00,219.50,120,2340,512554.00,
532868,DLF LIMITED ,A ,Q,184.00,184.30,175.55,177.70,177.70,184.95,5194,652967,116608143.00,
532869,TARMAT      ,B ,Q,39.00,39.50,35.10,36.00,36.00,36.15,13,1146,41013.00,
532870,ANKIT METAL ,T ,Q,0.40,0.41,0.40,0.41,0.41,0.42,2,101,41.00,
532871,CELESTIAL   ,B ,Q,4.50,4.50,4.10,4.11,4.20,4.57,24,5062,21087.00,
532872,SUNPHA ADV  ,A ,Q,135.25,135.80,132.10,133.20,133.20,136.35,906,63682,8555501.00,
532873,HOUSING DEV ,A ,Q,19.35,19.40,18.60,18.75,18.75,19.45,533,186271,3515619.00,
532874,SURYACHAKRA ,Z ,Q,0.24,0.24,0.24,0.24,0.24,0.23,2,370,88.00,
532875,ALLIED DIGIT,B ,Q,16.95,16.95,15.30,16.10,16.10,16.00,7,737,11857.00,
532878,ALPA LAB    ,B ,Q,20.55,21.45,20.40,20.70,21.45,21.00,21,1631,33651.00,
532879,SIR SHADI LA,XT,Q,37.85,37.85,35.00,35.00,35.00,36.05,2,60,2242.00,
532880,OMAXE LTD   ,A ,Q,202.20,202.20,200.40,201.85,201.15,201.80,841,106322,21425695.00,
532884,REFEX       ,T ,Q,75.05,75.05,75.05,75.05,75.05,79.00,35,8333,625391.00,
532885,CENTRAL BK  ,A ,Q,22.95,23.15,22.65,22.80,22.85,22.95,206,42253,967674.00,
532886,SEL MANUF   ,B ,Q,0.97,0.97,0.90,0.96,0.96,0.94,11,36990,35245.00,
532888,ASIAN GRANIT,B ,Q,269.50,273.40,267.25,270.35,273.40,267.20,334,23684,6380848.00,
532889,K.P.R. MILL ,A ,Q,640.00,640.00,630.05,635.70,636.50,637.95,197,3632,2305829.00,
532890,TAKE SOLUT  ,A ,Q,132.30,132.80,127.15,128.05,128.05,132.20,222,6481,840666.00,
532891,PURAVANKARA ,B ,Q,75.50,77.75,75.50,76.80,76.95,75.95,35,1125,85931.00,
532892,MOTILALOFS  ,A ,Q,703.85,706.05,680.00,687.20,683.55,706.90,523,5513,3814611.00,
532893,VTM LTD     ,X ,Q,26.85,27.30,26.85,27.30,27.30,27.00,3,101,2756.00,
532894,IWIND ENERGY,B ,Q,4.21,4.49,4.12,4.46,4.49,4.38,23,12725,55681.00,
532895,NAGREKA CAP ,B ,Q,10.65,11.40,10.65,11.40,11.40,11.00,6,136,1531.00,
532896,MAGNUM VENT ,B ,Q,5.39,5.90,5.10,5.83,5.90,4.92,16,3054,16015.00,
532898,POWER GRID  ,A ,Q,194.40,196.95,193.40,194.60,194.60,193.75,1205,387357,75545070.00,
532899,KAVERI SEED ,A ,Q,501.05,507.00,492.10,497.15,496.90,513.25,669,30303,15157160.00,
532900,PAISALO     ,B ,Q,379.00,379.00,379.00,379.00,379.00,379.00,1,200,75800.00,
532904,SUPREME INFR,T ,Q,20.90,20.90,20.50,20.50,20.50,21.50,4,1500,31075.00,
532906,MAANALU     ,B ,Q,86.55,88.95,79.25,86.00,86.25,90.40,45,4203,356744.00,
532907,ILFSENGG    ,Z ,Q,6.50,6.59,6.39,6.39,6.59,6.72,13,2987,19209.00,
532911,PARLE SOFTWR,XT,Q,28.70,28.70,28.70,28.70,28.70,29.25,7,114,3271.00,
532914,ARCOTECH LTD,T ,Q,3.20,3.22,3.20,3.20,3.20,3.36,14,4185,13400.00,
532915,RELIGARE ENT,B ,Q,25.50,25.50,24.75,24.80,24.80,25.40,38,2621,65221.00,
532918,RATHI BARS  ,X ,Q,12.00,12.00,11.50,12.00,12.00,12.00,5,546,6378.00,
532920,EMPEE DIST  ,Z ,Q,5.70,5.90,5.70,5.90,5.90,6.00,6,575,3287.00,
532921,ADANI PORTS ,A ,Q,425.00,428.00,423.85,426.25,426.25,424.75,1645,176245,74953754.00,
532922,EDELWEISS   ,A ,Q,179.15,182.15,179.10,179.70,179.70,179.80,628,217165,39039248.00,
532923,RGL         ,B ,Q,282.95,282.95,275.00,275.00,275.00,278.95,17,217,60465.00,
532924,KOLTEPATIL  ,B ,Q,212.90,216.95,211.00,212.45,211.15,212.00,99,2224,472707.00,
532925,KAUSHAL INFR,B ,Q,0.60,0.61,0.60,0.61,0.61,0.59,3,7181,4379.00,
532926,JYOTHY LAB  ,A ,Q,168.35,168.45,165.20,165.75,165.40,169.15,89,2358,393145.00,
532927,ECLERX      ,A ,Q,900.00,904.85,888.20,890.75,888.20,898.45,94,368,330123.00,
532928,TRIL        ,B ,Q,11.71,11.71,11.36,11.41,11.36,11.84,14,1772,20241.00,
532929,BRIGADE     ,B ,Q,251.45,257.00,248.00,251.00,248.00,249.85,126,3136,794135.00,
